Name,Description,Address,City,State,Zip,Phone,Website URL,Google Maps URL,Photo URL,Hours,Admission,Price,Age Range,Features,Type,Date Added,Rating,Review Count,Latitude,Longitude,Full Address,Geocoded,Re-Geocode,Logo,Featured
The Adventure Park on Maui,"The Adventure Park on Maui is an amusement park with water attractions in Lahaina, Hawaii. Buying tickets in advance is recommended. On-site amenities include restrooms, picnic areas, and Wi-Fi. It offers wheelchair-accessible entrances and restrooms. It accepts credit cards and debit cards.","78 Ulupono St, Lahaina, HI 96761",Lahaina,Hawaii,96761,(808) 868-0041,https://myadventurepark.com/location/maui-hi/,"https://www.google.com/maps/place/The+Adventure+Park+on+Maui/@20.884889599999998,-156.675888,14z/data=!4m8!1m2!2m1!1sThe+Adventure+Park+on+Maui!3m4!1s0x7eaad5647f24687b:0xbb19d85071b1013b!8m2!3d20.884889599999998!4d-156.675888",/static/images/the-adventure-park-on-maui-lahaina.jpg,,,,"Families,Kids","Picnic Area,Restrooms",Amusement Park,2/28/2026,4.9,129.0,20.8848896,-156.6758880,,checked,,https://lh5.googleusercontent.com/-hDR0sAk3ZC0/AAAAAAAAAAI/AAAAAAAAAAA/4B0EQYGOCNA/s44-p-k-no-ns-nd/photo.jpg,
Rigby's Entertainment Complex,"Rigby's Water World operates seasonally during summer months as part of the larger Rigby's Entertainment Complex in Warner Robins, Georgia. The water attraction features slides and splash areas for cooling off, and admission is free. The facility sits within a broader entertainment destination that includes dining options, arcade games, go-karts, mini golf, and other attractions, with on-site hotel accommodations available at the adjacent Best Western.","2001 Karl Drive, Warner Robins, GA 31088",Warner Robins,Georgia,31088,(478) 287-6465,https://rigbysec.com/,"https://www.google.com/maps/place/Rigby%27s+Entertainment+Complex/@32.5512595,-83.68690529999999,14z/data=!4m8!1m2!2m1!1sRigby%27s+Entertainment+Complex!3m4!1s0x88f3ddfa52c9ec15:0x7b01975a98713a2f!8m2!3d32.5512595!4d-83.68690529999999",/static/images/rigby-s-entertainment-complex-warner-robins.jpg,"Monday: 11AM–10PM
Tuesday: 11AM–10PM
Wednesday: 11AM–10PM
Thursday: 11AM–10PM
Friday: 11AM–12AM
Saturday: 10AM–12AM
Sunday: 12–10PM",Free,,"Families,Kids,Toddlers",,,2/28/2026,4.2,3555.0,32.5512595,-83.6869053,,checked,,https://lh6.googleusercontent.com/-P2nxXHHwD7A/AAAAAAAAAAI/AAAAAAAAAAA/iin6wWx2LeY/s44-p-k-no-ns-nd/photo.jpg,
Bayfront Park,"Bayfront Park is a 32-acre waterfront park in downtown Miami featuring a renovated fountain with over 800 synchronized jets and 500 color-changing lights that creates a dynamic water, light, and sound display. The park includes a playground for children, a sandy beach area, a historic rock garden with a pond, walking paths with bay views, and a performance venue. Open daily from 7 AM to 11 PM, the park also offers food trucks, a dog park, outdoor yoga classes, and public art installations throughout its grounds.","301 Biscayne Blvd, Miami, FL 33132",Miami,Florida,33132,(305) 358-7550,http://www.bayfrontparkmiami.com/,"https://www.google.com/maps/place/Bayfront+Park/@25.775258899999997,-80.18618889999999,14z/data=!4m8!1m2!2m1!1sBayfront+Park!3m4!1s0x88d9b420c7c5d977:0x9fc29bc38767db55!8m2!3d25.775258899999997!4d-80.18618889999999",https://lh3.googleusercontent.com/p/AF1QipM_yeEzkAvIsQlkAVHwlpsLQmKYLgQyB9n0C2Qc=w800-h500-k-no,Daily: 7AM–11PM,,,"Families,Kids,Toddlers",,,2/28/2026,4.7,21054.0,25.7752589,-80.1861889,,checked,,https://lh5.googleusercontent.com/-MCM_shzs8gs/AAAAAAAAAAI/AAAAAAAAAAA/a1QbztCxne8/s44-p-k-no-ns-nd/photo.jpg,
Pictured Rocks National Lakeshore,"Pictured Rocks National Lakeshore is a water play area in Munising, Michigan. It offers wheelchair-accessible entrances, parking, and restrooms. It is open daily. It includes gentler water features suited to toddlers.","1505 Sand Point Rd, Munising, MI 49862",Munising,Michigan,49862,(906) 387-3700,https://www.nps.gov/piro/index.htm,"https://www.google.com/maps/place/Pictured+Rocks+National+Lakeshore/@46.568775599999995,-86.3186376,14z/data=!4m8!1m2!2m1!1sPictured+Rocks+National+Lakeshore!3m4!1s0x4d4ec3f59bef320b:0xe480b3c31e71eb18!8m2!3d46.568775599999995!4d-86.3186376",/static/images/pictured-rocks-national-lakeshore-munising.jpg,Daily: Open 24 hours,,,"Families,Kids,Toddlers",,,2/28/2026,4.9,,46.5687756,-86.3186376,,checked,,https://lh6.googleusercontent.com/-MH_lQC1i-ao/AAAAAAAAAAI/AAAAAAAAAAA/aYjzFDp54P0/s44-p-k-no-ns-nd/photo.jpg,
Bay City State Park,"Bay City State Park is a water play area in Bay City, Michigan. Admission is free. On-site amenities include restrooms, picnic areas, barbecue grills, and an adjacent playground. It offers wheelchair-accessible entrances and parking. The venue provides free parking and accepts credit cards, debit cards, and mobile payments. Dogs are allowed. It is open daily. It includes gentler water features suited to toddlers.","3582 State Park Dr, Bay City, MI 48706",Bay City,Michigan,48706,(989) 684-3020,http://www.michigandnr.com/parksandtrails/Details.aspx%3Ftype%3DSPRK%26id%3D437,"https://www.google.com/maps/place/Bay+City+State+Park/@43.666903399999995,-83.9057863,14z/data=!4m8!1m2!2m1!1sBay+City+State+Park!3m4!1s0x88215e4c589a44f5:0x3e7d08ef5af11bc3!8m2!3d43.666903399999995!4d-83.9057863",/static/images/bay-city-state-park-bay-city.jpg,Daily: 8AM–10PM,Free,,"Families,Kids,Toddlers",Picnic Area,,2/28/2026,4.4,4360.0,43.6669034,-83.9057863,,checked,,https://lh5.googleusercontent.com/-QDpNE6iA2qU/AAAAAAAAAAI/AAAAAAAAAAA/dEORwl-Wjx8/s44-p-k-no-ns-nd/photo.jpg,
Lake George Expedition Park,"Lake George Expedition Park is a water play area in Lake George, New York. It offers wheelchair-accessible entrances, parking, and restrooms. It is open daily. It includes gentler water features suited to toddlers.","1912 US-9, Lake George, NY 12845",Lake George,New York,12845,(518) 792-9211,https://lgepark.com/,"https://www.google.com/maps/place/Lake+George+Expedition+Park/@43.3960982,-73.7024066,14z/data=!4m8!1m2!2m1!1sLake+George+Expedition+Park!3m4!1s0x89dfcf9e41210e93:0xedf08e21a734639e!8m2!3d43.3960982!4d-73.7024066",/static/images/lake-george-expedition-park-lake-george.jpg,Daily: 10AM–5PM,,,"Families,Kids,Toddlers",,,2/28/2026,4.2,,43.3960982,-73.7024066,,checked,,https://lh5.googleusercontent.com/-MOgsRmR5ngw/AAAAAAAAAAI/AAAAAAAAAAA/Fh15yNjYAD4/s44-p-k-no-ns-nd/photo.jpg,
Adirondack Adventure Center,"Adirondack Adventure Center in Lake Luzerne operates whitewater rafting and lazy river tubing on dam-controlled rivers, each lasting 1.5–3 hours total and accepting ages 5 and up for rafting or ages 2 and up for tubing. The whitewater rafting features 3.5 miles of Class II–III rapids on the Sacandaga River with groups of 6–9 people per raft, while tubing covers 3 miles on the Hudson River with individual tubes and a guide in a kayak. Both activities provide USCG-approved lifejackets, professional certified guides, and a designated swimming section; the facility offers private river access, an onsite deli, and tube-connecting tethers for families. Trips run daily throughout the summer with departures between 10:30 AM and 2:30 PM, and reservations are strongly recommended.","877 Lake Ave, Lake Luzerne, NY 12846",Lake Luzerne,New York,12846,(518) 696-6133,http://www.adktubing.com/,"https://www.google.com/maps/place/Adirondack+Adventure+Center/@43.3604698,-73.82796689999999,14z/data=!4m8!1m2!2m1!1sAdirondack+Adventure+Center!3m4!1s0x89dfc83237176623:0x8461fad14e212f27!8m2!3d43.3604698!4d-73.82796689999999",/static/images/adirondack-adventure-center-lake-luzerne.jpg,Daily: 9AM–5PM,,,"Families,Kids,Toddlers",,,2/28/2026,4.7,,43.3604698,-73.8279669,,checked,,https://lh3.googleusercontent.com/-5dH6zngiVLQ/AAAAAAAAAAI/AAAAAAAAAAA/BpYDptppSRo/s44-p-k-no-ns-nd/photo.jpg,
Sacandaga Outdoor Center,"Sacandaga Outdoor Center is a water play area in Hadley, New York. It identifies as women-owned. It offers wheelchair-accessible parking. It includes gentler water features suited to toddlers.","4162 Rockwell St, Hadley, NY 12835",Hadley,New York,12835,(518) 696-7238,http://www.4soc.com/%3Fy_source%3D1_MTYwMTE5MjMtNzE1LWxvY2F0aW9uLndlYnNpdGU%253D,"https://www.google.com/maps/place/Sacandaga+Outdoor+Center/@43.316731,-73.8436904,14z/data=!4m8!1m2!2m1!1sSacandaga+Outdoor+Center!3m4!1s0x89dfb534a492f0ef:0xc435a0606ba939f7!8m2!3d43.316731!4d-73.8436904",https://lh3.googleusercontent.com/p/AF1QipNPrnuAXYwXGFWIIvQInyhQvuP3tgjl_6QhGjoV=w800-h500-k-no,,,,"Families,Kids,Toddlers",,,2/28/2026,4.8,,43.3167310,-73.8436904,,checked,,https://lh5.googleusercontent.com/-5PlPYFrDNoA/AAAAAAAAAAI/AAAAAAAAAAA/eBu2g_1xEdc/s44-p-k-no-ns-nd/photo.jpg,
Raging River,"Raging River is a water play area in Queensbury, New York. It offers wheelchair-accessible entrances and parking. It is open daily. It includes gentler water features suited to toddlers.","1172 US-9, Queensbury, NY 12804",Queensbury,New York,12804,(518) 824-6000,https://www.sixflags.com/greatescape/attractions/raging-river%3Futm_source%3Dgooglebusinessprofile%26utm_medium%3Dorganic%26utm_campaign%3Draging_river,"https://www.google.com/maps/place/Raging+River/@43.351240399999995,-73.6885887,14z/data=!4m8!1m2!2m1!1sRaging+River!3m4!1s0x89dfcfbcb1e2c395:0x257535890422356c!8m2!3d43.351240399999995!4d-73.6885887",/static/images/raging-river-queensbury.jpg,Daily: 11AM–6PM,,,"Families,Kids,Toddlers",,,2/28/2026,4.5,,43.3512404,-73.6885887,,checked,,https://lh3.googleusercontent.com/-7SULFODkQiE/AAAAAAAAAAI/AAAAAAAAAAA/SfmlsmlAtPY/s44-p-k-no-ns-nd/photo.jpg,
Dino Roar Valley,"Dino Roar Valley is part of Lake George Expedition Park, located at 1912 U.S. 9 in Lake George, New York, between Exits 20 and 21 off Interstate 87. Daily admission is $39.99 and includes access to both Dino Roar Valley and The Forest; children under 2 are free. The park offers seasonal passes for $79.99 (or $69.99 through December 31, 2025), which provide unlimited admission with no blackout dates, the ability to bring one guest per visit at a discounted rate, and 10% off food, merchandise, games, and gem-sifting activities. Additional experiences include themed workshops for $13.99 per child and gem mining at Caldwell Creek.","1912 US-9, Lake George, NY 12845",Lake George,New York,12845,(518) 668-7627,https://lgepark.com/,"https://www.google.com/maps/place/Dino+Roar+Valley/@43.396659799999995,-73.70217889999999,14z/data=!4m8!1m2!2m1!1sDino+Roar+Valley!3m4!1s0x89dfc53e47402b0b:0x389a856ae738f489!8m2!3d43.396659799999995!4d-73.70217889999999",/static/images/dino-roar-valley-lake-george.jpg,,,,"Families,Kids,Toddlers",,,2/28/2026,4.3,,43.3966598,-73.7021789,,checked,,https://lh4.googleusercontent.com/-PSa4431EU9o/AAAAAAAAAAI/AAAAAAAAAAA/KwoxffyewrY/s44-p-k-no-ns-nd/photo.jpg,
Alverthorpe Park,"Alverthorpe Park is a free, daily-access green space in Elkins Park featuring a wading pool, regular and mini-golf courses, tennis facilities, and fishing opportunities. The park includes a basketball court, playground, picnic areas, and barbecue grills, with wheelchair-accessible entrances, restrooms, and free parking available for visitors.","483 Forrest Ave, Elkins Park, PA 19027",Elkins Park,Pennsylvania,19027,(215) 884-6538,https://www.abingtonpa.gov/departments/parks-recreation/parks-facilities/parks-and-facilities,"https://www.google.com/maps/place/Alverthorpe+Park/@40.0899083,-75.1107358,14z/data=!4m8!1m2!2m1!1sAlverthorpe+Park!3m4!1s0x89c6b0df3dfb8587:0x6453916a15670744!8m2!3d40.0899083!4d-75.1107358",/static/images/alverthorpe-park-elkins-park.jpg,Daily: 8AM–5PM,Free,,"Families,Kids,Toddlers",,,2/28/2026,4.5,893.0,40.0899083,-75.1107358,,checked,,https://lh6.googleusercontent.com/-uRGcyMx30d4/AAAAAAAAAAI/AAAAAAAAAAA/M3HUuiOlyew/s44-p-k-no-ns-nd/photo.jpg,
Ashbourne Swim Club,"Ashbourne Swim Club is a private membership facility in Elkins Park featuring an Olympic-size lap pool, diving pool, and shallow wading pool. The club operates seasonally from Memorial Day weekend (weekends initially) through Labor Day daily from 10:30 AM to 7:30 PM, with poolside seating and on-site parking available. Membership pricing varies by household size and age, with options for single adults, families, seniors, and homeschool co-op members.","1950 Ashbourne Rd, Elkins Park, PA 19027",Elkins Park,Pennsylvania,19027,(215) 884-7946,https://swimatashbourne.com/,"https://www.google.com/maps/place/Ashbourne+Swim+Club/@40.0762049,-75.1463997,14z/data=!4m8!1m2!2m1!1sAshbourne+Swim+Club!3m4!1s0x89c6b752d343b507:0xa72a5667476ab8e3!8m2!3d40.0762049!4d-75.1463997",https://lh3.googleusercontent.com/p/AF1QipP6sLzVxsQpn2kTGJFLRXn5hxGcAhZlwOCVyT8P=w800-h500-k-no,Daily: 10:30AM–7:30PM,Seasonal Pass,,"Families,Kids,Toddlers",,,2/28/2026,4.5,60.0,40.0762049,-75.1463997,,checked,,https://lh3.googleusercontent.com/-aTjO4iRxH0k/AAAAAAAAAAI/AAAAAAAAAAA/t-QNH561wos/s44-p-k-no-ns-nd/photo.jpg,
H Mart Elkins Park,"H Mart Elkins Park is a water play area in Elkins Park, Pennsylvania. Admission is free. On-site amenities include restrooms and food service. It offers wheelchair-accessible entrances, parking, and restrooms. The venue provides free parking and accepts credit cards, debit cards, and mobile payments. It is open daily. It includes gentler water features suited to toddlers.","7320 Old York Rd Suite #110, Elkins Park, PA 19027",Elkins Park,Pennsylvania,19027,(215) 782-1801,http://www.hmart.com/,"https://www.google.com/maps/place/H+Mart+Elkins+Park/@40.0629904,-75.1369342,14z/data=!4m8!1m2!2m1!1sH+Mart+Elkins+Park!3m4!1s0x89c6b7469cda626f:0xca07901556f377!8m2!3d40.0629904!4d-75.1369342",/static/images/h-mart-elkins-park-elkins-park.jpg,Daily: 8AM–8PM,Free,,"Families,Kids,Toddlers",,,2/28/2026,4.5,2568.0,40.0629904,-75.1369342,,checked,,https://lh4.googleusercontent.com/-BlSgccouomc/AAAAAAAAAAI/AAAAAAAAAAA/2Me1SSIzsRM/s44-p-k-no-ns-nd/photo.jpg,
Frackville Memorial Park,"Frackville Memorial Park features a recently rebuilt community pool with slides, a diving board, and a baby pool for younger swimmers. The park complex also includes basketball and tennis courts, a fenced children's play area, shade trees, a gazebo, and concessions. Contact the borough office during regular hours for information about pool passes and admission.","451 W Spring St, Frackville, PA 17931",Frackville,Pennsylvania,17931,(570) 874-3860,http://www.frackvillepa.org/parks-and-recreation.html,"https://www.google.com/maps/place/Frackville+Memorial+Park/@40.7851249,-76.2384332,14z/data=!4m8!1m2!2m1!1sFrackville+Memorial+Park!3m4!1s0x89c592c51c7dd389:0x209fe4970172b9a0!8m2!3d40.7851249!4d-76.2384332",/static/images/frackville-memorial-park-frackville.jpg,,,,"Families,Kids,Toddlers",,,2/28/2026,4.2,56.0,40.7851249,-76.2384332,,checked,,https://lh5.googleusercontent.com/-vK7Facshj9M/AAAAAAAAAAI/AAAAAAAAAAA/mSX_cQYDrdU/s44-p-k-no-ns-nd/photo.jpg,
Log Cabin Lodge & Suites,"Log Cabin Lodge & Suites is a water play area in Jones Mills, Pennsylvania. Admission is free. On-site amenities include Wi-Fi. It includes gentler water features suited to toddlers.","288 PA-711, Jones Mills, PA 15646",Jones Mills,Pennsylvania,15646,(724) 593-8200,http://www.logcabinmotel.com/,"https://www.google.com/maps/place/Log+Cabin+Lodge+%26+Suites/@40.086984199999996,-79.3485358,14z/data=!4m8!1m2!2m1!1sLog+Cabin+Lodge+%26+Suites!3m4!1s0x89cad4edb9ce9fab:0x23da0a13f0539603!8m2!3d40.086984199999996!4d-79.3485358",/static/images/log-cabin-lodge-suites-jones-mills.jpg,,Free,,"Families,Kids,Toddlers",,,2/28/2026,4.5,772.0,40.0869842,-79.3485358,,checked,,https://lh4.googleusercontent.com/-sLlI1MzSQJM/AAAAAAAAAAI/AAAAAAAAAAA/VqaoAf3abYA/s44-p-k-no-ns-nd/photo.jpg,
Jellystone Park™ Mill Run,"Jellystone Park™ Mill Run is a campground located about an hour southeast of Pittsburgh that includes on-site water attractions with slides and splash areas alongside traditional camping accommodations. Water play is included with your stay, and the park offers evening waterslide parties from 9:00 PM to 10:00 PM for an additional fee. Most daily activities throughout the park are complimentary, though some specialty activities may have small extra charges. The facility caters to families with children of all ages and provides an activity schedule available at the Ranger Station during your visit.","839 Mill Run Rd, Mill Run, PA 15464",Mill Run,Pennsylvania,15464,(724) 455-2929,http://www.jellystonemillrun.com/,"https://www.google.com/maps/place/Jellystone+Park%E2%84%A2+Mill+Run/@39.944862799999996,-79.45089109999999,14z/data=!4m8!1m2!2m1!1sJellystone+Park%E2%84%A2+Mill+Run!3m4!1s0x883533cc8f5d52bd:0x5bf3b1e7305c4492!8m2!3d39.944862799999996!4d-79.45089109999999",/static/images/jellystone-parktm-mill-run-mill-run.jpg,,Free,,"Families,Kids,Toddlers",,,2/28/2026,4.4,892.0,39.9448628,-79.4508911,,checked,,https://lh4.googleusercontent.com/-WOaR5eHPyYw/AAAAAAAAAAI/AAAAAAAAAAA/1v6xzexq0vI/s44-p-k-no-ns-nd/photo.jpg,
Living Treasures Animal Park,"Living Treasures Animal Park is a water play area in Jones Mills, Pennsylvania. On-site amenities include a gift shop and an adjacent playground. It offers wheelchair-accessible entrances, parking, and restrooms. It accepts credit cards, debit cards, and mobile payments. It includes gentler water features suited to toddlers.","288 PA-711, Jones Mills, PA 15646",Jones Mills,Pennsylvania,15646,(724) 593-8300,https://ltanimalpark.com/,"https://www.google.com/maps/place/Living+Treasures+Animal+Park/@40.086981,-79.348558,14z/data=!4m8!1m2!2m1!1sLiving+Treasures+Animal+Park!3m4!1s0x89cad4edb9ce9fab:0x20e4e7f53ae2ff94!8m2!3d40.086981!4d-79.348558",/static/images/living-treasures-animal-park-jones-mills.jpg,,,,"Families,Kids,Toddlers",,,2/28/2026,4.6,2144.0,40.0869810,-79.3485580,,checked,,https://lh5.googleusercontent.com/-xODvyDUyPWE/AAAAAAAAAAI/AAAAAAAAAAA/sAvz1rUctBo/s44-p-k-no-ns-nd/photo.jpg,
Papillion Landing Community Recreation Center,"Papillion Landing Community Recreation Center is a water play area in Papillion, Nebraska. On-site amenities include shaded seating. It offers wheelchair-accessible entrances and parking. It is open daily. It includes gentler water features suited to toddlers.","1046 W Lincoln St, Papillion, NE 68046",Papillion,Nebraska,68046,(402) 597-2041,http://www.papillionlanding.com/,"https://www.google.com/maps/place/Papillion+Landing+Community+Recreation+Center/@41.155391,-96.0556694,14z/data=!4m8!1m2!2m1!1sPapillion+Landing+Community+Recreation+Center!3m4!1s0x87938ba221437eed:0x4492936572fd3c33!8m2!3d41.155391!4d-96.0556694",/static/images/papillion-landing-community-recreation-center-papillion.jpg,Daily: 5AM–10PM,,,"Families,Kids,Toddlers",Shade,,2/28/2026,4.5,,41.1553910,-96.0556694,,checked,,https://lh5.googleusercontent.com/-BX-GiInJd6U/AAAAAAAAAAI/AAAAAAAAAAA/pxI4fFJVHHw/s44-p-k-no-ns-nd/photo.jpg,
